"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.311146083E0,-5.001503617E-1,-3.462826359E0,-1.086791568E0,3.663663834E0
2.321089083E0,-8.970371407E-1,-3.583456757E0,-8.929084948E-1,3.800410970E0
2.331032083E0,-1.256988228E0,-3.660952830E0,-6.657447515E-1,3.927570636E0
2.340975083E0,-1.562644994E0,-3.715949694E0,-4.167393187E-1,4.052630401E0
2.350918083E0,-1.917018422E0,-3.864889678E0,-2.078264896E-1,4.319204060E0
2.360861083E0,-2.145277934E0,-3.916805060E0,-1.216185042E-1,4.467479194E0
2.370804083E0,-1.989772403E0,-3.680734545E0,-5.199110270E-2,4.184459832E0
2.380747083E0,-1.743376583E0,-3.260565323E0,8.045534849E-2,3.698259212E0
2.390689083E0,-1.737213618E0,-2.850578442E0,2.946645856E-1,3.351199162E0
2.400632083E0,-1.768217894E0,-2.267924159E0,5.157513177E-1,2.921656026E0
2.410575083E0,-1.613809301E0,-1.415951217E0,6.476657454E-1,2.242491745E0
2.420518083E0,-1.413093098E0,-4.609415647E-1,7.689964934E-1,1.673515712E0
2.430461083E0,-1.307402337E0,2.722226796E-1,9.083041406E-1,1.615061135E0
2.440404083E0,-1.447305157E0,8.417353445E-1,9.968537897E-1,1.948570780E0
2.450347083E0,-1.612056305E0,1.238984066E0,9.832104814E-1,2.258430849E0
2.460290083E0,-1.766822748E0,1.246192806E0,9.576552254E-1,2.364690818E0
2.470233083E0,-1.898322535E0,9.646622363E-1,9.001355072E-1,2.311805703E0
2.480176083E0,-2.084516008E0,4.784221083E-1,8.721566534E-1,2.309708191E0
2.490119083E0,-2.269292700E0,1.255777270E-2,8.347455829E-1,2.417984128E0
2.500062083E0,-2.378424549E0,-4.262117350E-1,6.426277113E-1,2.500306012E0
2.510004083E0,-2.371707852E0,-6.627634755E-1,3.394542575E-1,2.485856543E0
2.519947083E0,-2.176983292E0,-7.021222535E-1,-5.163676143E-2,2.287990006E0
2.529890083E0,-1.912428358E0,-5.736916700E-1,-4.437989902E-1,2.045351290E0
2.539833083E0,-1.684274096E0,-3.610252208E-1,-7.916861022E-1,1.895754553E0
2.549776083E0,-1.530639675E0,-1.477720034E-1,-1.183149589E0,1.940241564E0
2.559719083E0,-1.183561817E0,4.092670888E-2,-1.572897502E0,1.968882963E0
2.569662083E0,-6.933254099E-1,1.237586582E-1,-1.844756777E0,1.974625002E0
2.579605083E0,-1.131845534E-2,1.548614600E-1,-1.878372420E0,1.884779331E0
2.589548083E0,8.966570717E-1,1.793320575E-1,-1.743030428E0,1.968326437E0
2.599491083E0,1.793712339E0,2.359983015E-1,-1.396229728E0,2.285291362E0
2.609434083E0,2.650670909E0,3.736519906E-1,-9.230139810E-1,2.831541433E0
2.619377083E0,3.354682691E0,5.105502194E-1,-5.113483644E-1,3.431622740E0
2.629319083E0,3.901150602E0,5.583240178E-1,-1.026233856E-1,3.942237091E0
2.639262083E0,4.304374008E0,6.791353869E-1,1.956396496E-1,4.362010471E0
2.649205083E0,4.592665713E0,8.637378323E-1,4.467102458E-1,4.694483086E0
2.659148083E0,4.745894923E0,1.045406730E0,6.046687567E-1,4.897143878E0
2.669091083E0,4.680492062E0,1.214431315E0,6.737559485E-1,4.882191766E0
2.679034083E0,4.399353840E0,1.328932077E0,6.564610541E-1,4.642339474E0
2.688977083E0,3.927575338E0,1.385732807E0,5.674592690E-1,4.203345510E0
2.698920083E0,3.435600554E0,1.445478195E0,4.332453507E-1,3.752393891E0
2.708863083E0,3.041208197E0,1.516863927E0,1.400851806E-1,3.401389029E0
2.718806083E0,2.677439463E0,1.424050781E0,-1.359981962E-1,3.035638024E0
2.728749083E0,2.325184481E0,1.265241573E0,-3.126442621E-1,2.665532881E0
2.738691083E0,2.072912793E0,1.162439920E0,-4.573809028E-1,2.420213070E0
2.748634083E0,1.890531120E0,1.025182088E0,-5.583611476E-1,2.221907604E0
2.758577083E0,1.723118904E0,8.945740011E-1,-6.077082125E-1,2.034382135E0
2.768520083E0,1.637351945E0,8.032173961E-1,-6.193868563E-1,1.926063253E0
2.778463083E0,1.551514235E0,7.857710588E-1,-5.156730381E-1,1.813987668E0
2.788406083E0,1.336085853E0,7.953444126E-1,-3.713345198E-1,1.598620489E0
2.798349083E0,9.994335812E-1,8.149811170E-1,-2.903365497E-1,1.321876324E0
2.808292083E0,6.974196303E-1,8.364368901E-1,-2.665681297E-1,1.121195514E0
2.818235083E0,4.412677306E-1,7.921389690E-1,-3.012076930E-1,9.554723599E-1
2.828178083E0,9.236905038E-2,6.467014664E-1,-3.389129515E-1,7.359462051E-1
2.838121083E0,-4.430879688E-1,3.920277429E-1,-2.354627696E-1,6.367538105E-1
2.848064083E0,-1.054440093E0,2.345461455E-1,-2.304925632E-1,1.104528237E0
2.858006083E0,-1.561814690E0,1.178374752E-1,-3.736457779E-1,1.610205565E0
2.867949083E0,-2.157265896E0,-5.856688142E-2,-6.253479465E-1,2.246839175E0
2.877892083E0,-2.816606703E0,-3.374182570E-1,-8.997554382E-1,2.976018187E0
2.887835083E0,-3.566579939E0,-6.986139241E-1,-1.190149364E0,3.824265862E0
2.897778083E0,-4.229187001E0,-1.081467386E0,-1.498805094E0,4.615410177E0
2.907721083E0,-4.802588357E0,-1.468623521E0,-1.793876061E0,5.332888644E0
2.917664083E0,-5.214798349E0,-1.738245943E0,-2.023286304E0,5.857414810E0
2.927607083E0,-5.267815638E0,-1.710139547E0,-2.205172133E0,5.961312188E0
2.937550083E0,-4.961200513E0,-1.372781809E0,-2.208417338E0,5.601352298E0
2.947493083E0,-4.411957514E0,-8.297672635E-1,-1.968849896E0,4.902066169E0
2.957436083E0,-3.775291039E0,-2.561176935E-1,-1.625537646E0,4.118348132E0
2.967379083E0,-3.330323775E0,4.901691645E-2,-1.294126818E0,3.573265079E0
2.977321083E0,-2.997648779E0,2.919032380E-1,-9.533698010E-1,3.159116915E0
2.987264083E0,-2.651179617E0,7.294857609E-1,-6.401286844E-1,2.823237073E0
