"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.897723500E0,6.363357564E0,7.380975401E-1,-4.284017512E0,7.706485159E0
2.907666500E0,7.242206941E0,-6.804995424E-1,-3.985937275E0,8.294596853E0
2.917610500E0,5.524026010E0,-2.203681093E0,-2.499997810E0,6.451438814E0
2.927553500E0,3.478336976E0,-2.664719430E0,-1.702477648E0,4.700849700E0
2.937497500E0,2.078796262E0,-3.200209193E0,-1.538642174E0,4.114626656E0
2.947440500E0,1.595272165E0,-3.509761959E0,-1.365065238E0,4.089831952E0
2.957384500E0,1.851830154E0,-3.124559671E0,-1.269220018E0,3.847475473E0
2.967327500E0,1.609638482E0,-2.638606349E0,-3.964903378E-1,3.116148921E0
2.977271500E0,1.065654760E0,-2.248423988E0,1.117297661E-1,2.490685455E0
2.987214500E0,1.158917558E0,-1.790199332E0,6.702838719E-1,2.235438217E0
2.997158500E0,6.083843699E-1,-1.416268721E0,1.877363775E0,2.429082826E0
3.007101500E0,1.249690026E0,-1.181356248E0,2.993823823E0,3.452580025E0
3.017045500E0,3.131705846E0,-9.199254817E-1,2.539690464E0,4.135682779E0
3.026988500E0,4.987764999E0,-7.701882291E-1,1.650765165E0,5.309992017E0
3.036932500E0,6.729155282E0,-8.379539502E-1,-1.710563763E0,6.993548886E0
3.046875500E0,7.393103111E0,-1.313006308E0,-6.706101465E0,1.006746026E1
3.056819500E0,6.383266164E0,-1.660467158E0,-4.826610765E0,8.173090577E0
3.066762500E0,5.396391233E0,-4.262368780E-1,-1.044681090E0,5.513082150E0
3.076706500E0,3.582652765E0,1.224079514E0,1.835810830E0,4.207608928E0
3.086649500E0,7.864901201E-1,1.994047303E0,3.657523730E0,4.239371556E0
3.096593500E0,-1.488517503E0,2.395807736E0,3.617732258E0,4.587326646E0
3.106536500E0,-2.819392025E0,2.571000842E0,2.396994428E0,4.506062473E0
3.116480500E0,-3.332298380E0,2.313641492E0,8.937662083E-1,4.154030269E0
3.126423500E0,-2.856398175E0,1.973055798E0,-3.035406590E-1,3.484838110E0
3.136367500E0,-1.968125719E0,1.697311049E0,-9.079325500E-1,2.752948448E0
3.146310500E0,-1.285592515E0,1.719090757E0,-8.466534376E-1,2.307562174E0
3.156254500E0,-8.274448957E-1,1.756714666E0,-9.156672469E-1,2.146894963E0
3.166198500E0,-1.009148291E0,1.550695040E0,-1.053374730E0,2.128998286E0
3.176141500E0,-1.879137967E0,1.320448059E0,-1.047683635E0,2.524358052E0
